File,Affinity,SMILES
out_20425_EGFR.pdbqt,-7.7,C=CC(=O)NC1=CC=CCOc2nc(ncc2SC)N=C1
out_20426_EGFR.pdbqt,-7.1,C=CC(=O)Nc1cccc(OC2(NCC(=CC3SNCCN3C)OC)NC=C2SC)c1
out_20427_EGFR.pdbqt,-9.1,CC=C(NCN=C(C=CN)Oc1cccc(NC=O)c1)C(=CN1CCN(C(C)=O)C1)OC
out_20429_EGFR.pdbqt,-8.8,C=CC(=O)Nc1cccc(Oc2nc(NC3=CC=C(C)NCCC3)ncc2SC)c1
out_20430_EGFR.pdbqt,-8.7,COc1cc2ccc1NCN=C(OCC=CCBr)C1CN2CN1C(C)=O
out_20431_EGFR.pdbqt,-8.6,COc1cc(N2CCN(C(C)=O)CC2)ccc1N1CN=COC(SC)=CN1
out_20432_EGFR.pdbqt,-8.6,CSC(C)=CN=CNC1=C(OC(=O)CNCCN(C)C=O)CC2=CC21
out_20433_EGFR.pdbqt,-10.0,C=CC(=O)C(C)C=COC=NCNc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1OC
out_20434_EGFR.pdbqt,-7.9,C=CC(=O)NC(C)C=CCOC1=NCNC=CC=CN2CCN=C1C2
out_20435_EGFR.pdbqt,-8.9,CC=CCSc1cnc2n(c3cc(OC)c=3n3c(=O)cc1-3)CCN(S(C)(=O)=O)C2
out_20436_EGFR.pdbqt,-7.6,C=CC(=O)NC(=C)C1C=C=NC(C#N)=NC(SC)CO1
out_20437_EGFR.pdbqt,-9.1,C=C=COc1nc(NPc2ccc(N3CCN(C=O)CC3C)cc2)ncc1SC
out_20438_EGFR.pdbqt,-7.7,COc1cc(N2CCCN(C(C)=O)CC2)c2cc1NC1=NCC(=N1)NC(=O)C=CC2
out_20439_EGFR.pdbqt,-8.6,C=CC(=O)Nc1ccc2c(c1)OCC(=O)CC=C(C=COC)N1CCCN(C(C)=O)CC1N2
out_20440_EGFR.pdbqt,-6.4,C=CC(=O)Nc1cccc(Oc2nc(NC=CC=CCCN(C=O)CC)ncc2SC)c1
out_20442_EGFR.pdbqt,-6.8,C=NC1=C2CCN(C(=O)CC)CC(OC)NC2C(=N)NC1
out_20443_EGFR.pdbqt,-7.5,COC1=CCN2CCN(CC2)C(=O)CC2=CC=CSC21
out_20444_EGFR.pdbqt,-7.8,C#CC=C(C=COC(=N)CC(=CN=CNC1=CNCC(=N)C1OC)SS)NC(=O)C=C
out_20445_EGFR.pdbqt,-7.9,CNC1=CC=C=C=C1Oc1nc2ncc1C1C(=CC=C2)C1(CCNC(=O)C(C)(C)C)OC
out_20446_EGFR.pdbqt,-8.5,CCC(C)NC1=CC=CCOC2=NC2c2ccc(N(CC)C(=O)C(C)(C)C)cc2OC1
out_20447_EGFR.pdbqt,-8.4,COCC(=Cc1ccc2n1CCN(C(=O)C(C)(C)C)C2)CNC1N=C=CC2C#CN21
out_20448_EGFR.pdbqt,-6.4,C=CC(C=O)Nc1cccc(Oc2nc(NC=CBr)ncc2NS)c1
out_20449_EGFR.pdbqt,-8.5,C=CC(=O)Nc1cccc(C2=NC(NC=CC=CC)=C=C2SC)c1
out_20450_EGFR.pdbqt,-6.3,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc4c(c3OC)N4)ncc2SC)c1
out_20451_EGFR.pdbqt,-8.7,C=CSC1=CC(Nc2ccc(N)cc2OC)N=COC2C=CC=CNC(=O)C=C12
out_20452_EGFR.pdbqt,-8.0,CSC1=CNN2CC=CC=C3Cc4ccc(cc4OC1=N2)NC(=O)C=CC(C(C)=O)C3
out_20453_EGFR.pdbqt,-6.4,CSc1cnc(Nc2ccc(F)cc2OC(F)Br)nc1OOC1=CCOC=C1
out_20454_EGFR.pdbqt,-7.5,O=CN1CCCC(Nc2ccc(NC=NC=C3CN3)c(OC(F)F)c2)C1
out_20455_EGFR.pdbqt,-8.3,C=CC(=O)Nc1cccc(Oc2nc(NCBr)ncc2SC)c1
out_20456_EGFR.pdbqt,-9.1,C=CC(=O)NC1=CCC(Oc2nc(NCC(=CC(C)=CCC(C)=O)CF)ncc2SC)=C1
out_20457_EGFR.pdbqt,-8.8,CSc1cnc(Nc2ccc(NCCNCC=O)cc2OCCF)nc1
out_20458_EGFR.pdbqt,-8.2,CSc1cnc(NC=CC=C(C#CSOCF)N2CCCCC(=O)NCC2)nc1OF
out_20459_EGFR.pdbqt,-7.8,C=CC(=O)Nc1cc2cc(c1)C(SC)N=C(NCC(F)OC-CF)N=CO2
out_20460_EGFR.pdbqt,-8.5,CCC(=O)N1CCN(CC2=CC(NC=NC=C(O)SC)C(OC(F)F)=C2)CC1
out_20461_EGFR.pdbqt,-8.4,C=CC(=O)NC1C=COC2=NC3=NC2=NCCNP(#CC=C(OC)C3)CCC(C)=C1
out_20462_EGFR.pdbqt,-8.1,CCN(C)CCC1=CC=CN(C2=NC=C(Cl)C(=CCNC(C)=O)N2)C(OC)=C1
out_20463_EGFR.pdbqt,-6.8,C=CC1=CC(=CNC2=S-C=NC(=CCOC(=CCNC(=O)CC)OCCl)N2)N=CCN1
out_20464_EGFR.pdbqt,-7.6,C=CC(=O)Nc1cccc(Oc2nc3nc(c2Cl)C(C=COC)CC3)c1
out_20465_EGFR.pdbqt,-8.1,COc1nc2ccc1NC(=N)N=CC1CN2CP-N1C
out_20466_EGFR.pdbqt,-8.0,C=CC(=O)NC1=CC=CCOc2nc(NC3=CC=CC4CCCNC4C=C3OC)nc1c2Cl
out_20467_EGFR.pdbqt,-6.6,CC(=O)N1CCN2C=CC=C(F)NC=NC=C(CC(F)F)C(=O)C1C2
out_20468_EGFR.pdbqt,-7.1,COc1cc(NCCNC(C)=O)ccc1NC=NC=C(F)C-CB(C)F
out_20469_EGFR.pdbqt,-6.8,CNCCNSCC=COC1(C(C)=O)CNC=NC1=CC(F)(F)F
out_20470_EGFR.pdbqt,-7.4,C=CCC(=COC(C)C(=CN=CNOCC=CN1CCN(C(C)=O)CC1)CF)NC(=O)C=C
out_20472_EGFR.pdbqt,-7.7,C=NC(=CC=CCOC1=C=NC=C1C(F)(F)F)CC1(COC)NCN(C(C)=O)CC1=C
out_20474_EGFR.pdbqt,-8.2,C=CC(=O)Nc1cccc(OC2=NC(C=C(C)N3CCN(C(C)=O)CC3)=CNC2C(F)(F)F)c1
out_20475_EGFR.pdbqt,-7.9,C=C(BC)NC(=O)C=COOCC(=CN=CN-N)C(F)(F)F
out_20476_EGFR.pdbqt,-6.8,CC=CSC(CF)=NC(=N)Nc1ccc(NCCN(Cl)CC)cc1OC
out_20477_EGFR.pdbqt,-8.5,C=CC(=O)NC=CCNC1=NC=CC(c2cn(C)c3ccccc23)=NCC1
out_20478_EGFR.pdbqt,-6.1,CC(=NCNC1=CCC=CN(C)CCN(C)CC(SNCC=O)=C1)C1C=CC=CO1
out_20479_EGFR.pdbqt,-8.3,CCN1CC2=C(CN)C(=C1CCN(C)CCO)C(CCC(N)=C=B-Cl)C=CN=C2
out_20481_EGFR.pdbqt,-8.5,C=CC(=O)Nc1cc(Nc2nccc(Br)n2)c(OC)cc1N(C)CCN(C)C
out_20482_EGFR.pdbqt,-8.1,CN(CCBr)C12CCC34NCC(=C1NC32)C(C(=N)c1cn(C)c2ccccc12)O4
out_20483_EGFR.pdbqt,-7.0,C=CC(=O)NC1=CC(Nc2nccc(-c3cn(C)c4cccc(OC)c34)n2)=CC=CC1N=O
out_20484_EGFR.pdbqt,-6.9,COc1cc(N(C)CCN(C)C)c(C=O)cc1NCI
out_20485_EGFR.pdbqt,-8.7,C=CC(=O)C1C(N(C)CCO)=CC(C)=CNc2nccc(n2)-c2cn(C)c3cccc1c23
out_20486_EGFR.pdbqt,-8.8,COC1=CC(C)C(N2C=NC=CC3(C=N2)CCC(=CCF)NC3)C(C=O)=C1
out_20487_EGFR.pdbqt,-7.6,C=CC(=O)N1CCC(Oc2nc(NCF)c(C(N)=O)nc2CC)C1
out_20488_EGFR.pdbqt,-7.7,C=CNC1N=C=C(OC2CCN(CBr)C2)C(CCC)=C1C(N)N
out_20489_EGFR.pdbqt,-8.8,C=CC(=O)Nc1cc2c(cc1N(C)CCN(C)C)OCNC=C(C=C)c1ccnc(n1)N2
out_20490_EGFR.pdbqt,-7.2,CC=Cc1cc(Nc2nc3cc(n2)C2=C(C=CCC2)N3)c(OC)cc1N(C)CCNC
out_20492_EGFR.pdbqt,-8.3,C=Nc1ccccc1Cc1ccnc(NC(CC)=C(C=CN)OC)n1
out_20494_EGFR.pdbqt,-8.2,O=C(C=CC=CBr)Nc1cccc(CCC(F)(F)F)c1
out_20496_EGFR.pdbqt,-8.7,C=CC(=O)NC1C#CC=CN1C1=NCOC(C2=CC=C3CN(C(C)=O)CCC(C=C2)N3)=N1
out_20497_EGFR.pdbqt,-7.9,COc1cc(N2CCN(C(C)=O)CC2)ccc1NCBr
out_20499_EGFR.pdbqt,-6.7,CC(=O)N1CCN(CC=CC#CNCN=CCCF)CC1
out_20500_EGFR.pdbqt,-8.3,C=CC(=O)NCC=CNC=NC(C(C)F)N1CC(OC)C(N2CCN(C(C)=O)OC2)=CC1N
out_20501_EGFR.pdbqt,-10.0,CC(=O)N1CCC=CC(=O)NC(C)CC2=NCN(NC2)C2=CC=C(C2)C1
out_20502_EGFR.pdbqt,-6.9,CC=C(NCN=CC(F)(F)F)C(C)=CN1CCN(CC=O)CC1
out_20503_EGFR.pdbqt,-7.2,C=CC(=O)Nc1cccc(NC2=NCN(C3=CN4CCNCC4C=C3OC)C=C2CF)c1
out_20504_EGFR.pdbqt,-8.5,C=CC(=O)Nc1cccc(Nc2nc(N)ncc2C(F)(F)F)c1
out_20506_EGFR.pdbqt,-8.5,C=CC=C=CC(=O)NC=Nc1nc(F)ncc1C(C)F
out_20507_EGFR.pdbqt,-8.3,CN=COC#CC1=C(C=CC2=C(C(F)(F)F)N2PC=N)N(C)CCN1
out_20508_EGFR.pdbqt,-8.8,CCNC=CC=CCNC=NCNC=CC=CN1CCNCC1
out_20509_EGFR.pdbqt,-8.2,C=C1CNC=CC=CC(NC=NC=C=NC#CCF)=C1O
out_20511_EGFR.pdbqt,-8.2,COc1cc2ccc1NC=NC=CCCCN(C(C)=O)CN2
out_20513_EGFR.pdbqt,-7.1,C=CC(=O)NC1=CC=CC(Nc2nc(C3C=S-N(C(C)=O)CC3)ncc2C(F)F)C=C1
out_20514_EGFR.pdbqt,-8.5,C=CC(=O)NC1C=CN(C=NC#P=C=NC=CC(F)(F)F)C=C1
out_20515_EGFR.pdbqt,-6.9,COc1cc(N2CCN(C(C)=O)CC2)ccc1NC=NC=C(C)CF
out_20516_EGFR.pdbqt,-8.4,C=CC(=O)Nc1cccc(Nc2nc(NC3=CC3)ncc2C(F)(F)F)c1
out_20517_EGFR.pdbqt,-7.8,C=CC(=O)NPCNc1ccc(N2N=C(C3=CN4C=C(C)C=C=C3C4)C2N)c(OC)c1
out_20519_EGFR.pdbqt,-8.5,C=CC(=O)C(N)=CCNC1=NCC(c2cn(S)c3ccccc23)=N1
out_20520_EGFR.pdbqt,-8.4,CCCC=C1CN(NCCNC)C=C1c1ccnc(NC2=C(OC)C=C(C)C2N=C=C=O)n1
out_20522_EGFR.pdbqt,-8.4,CN1C=CC2=C(CN-NCC1)N=CC13C=CNC=C1CC=C3CN2
out_20523_EGFR.pdbqt,-8.4,B-N(CCCNC)C1=CC(OC)C2=C=CC(=CC=NCN1NC(=O)C=C)N2C
out_20524_EGFR.pdbqt,-8.1,COC(C=CBr)=CNC1=NC=C2C=CC=CB=C=CN(C)C=CC21
out_20525_EGFR.pdbqt,-7.6,C=NCCC(F)N1C=C(NCc2cccc(OCC3CCCO3)c2)CC1=NC=NC
out_20526_EGFR.pdbqt,-6.9,CC(=O)N1CCN(C2CC(N3C4=CCC3=NN4)C2)CC1
out_20528_EGFR.pdbqt,-9.1,CC(=O)N1CCN(C2CC3Nc4cc(ncn4)C32)CC1
out_20529_EGFR.pdbqt,-7.1,CC(=O)N1BCN(C2CC(N(F)C=Cc3cc(OCC4CCCO4)ccc3F)C2)CC1
out_20530_EGFR.pdbqt,-7.8,CC(=O)N1CCN(C2CC23NC=C2C=CC(C=CF)CC3=NC=NC2N)CC1
out_20531_EGFR.pdbqt,-7.3,C=CC(C=CC1C=C1F)=NC1CC(NC2CCON(C(C)C)C2)C1
out_20532_EGFR.pdbqt,-8.1,C=CN=CN=CNCCCN1CCCC(NC(C)=O)C1
out_20533_EGFR.pdbqt,-6.9,CC(=O)N1CCN(C2CC(NC3=NCC4CC3=C4N=CC(F)=C3C=C3N)C2)CC1
out_20534_EGFR.pdbqt,-7.4,FNC=CCC1N=CC(OCC2CCCO2)=CC=C1F
out_20535_EGFR.pdbqt,-7.9,C-CC=C(C(F)=COCC1CO1)C1=CN1C1CC(N2CCN(C(=O)CC3=NCC(N)=C3)CC2)C1
out_20536_EGFR.pdbqt,-7.4,C=C1c2c(N)ncnc2C2C(CCN3CCN(C(C)=O)CC3)N12
out_20537_EGFR.pdbqt,-8.2,CC(=O)N1CCN(C2CC3NC(c4cccc(OCC5CCCO5)c4F)C=CC32)CC1
out_20538_EGFR.pdbqt,-8.3,CC(=O)N1CCN(C2CC3(C2)NC(CF)c2c(N)ncnc23)CC1
out_20539_EGFR.pdbqt,-8.1,NC1=C(C=CC=CC2=CN(C3CC(N4CCN(C=O)CC4)C3)CC2F)OCC2CCC1O2
out_20540_EGFR.pdbqt,-9.9,C=CC=NC1=C(C(F)=COCC)CN2CCC(C2)N2CCN(CC2)C(=O)CC(C)=NC=N1
out_20541_EGFR.pdbqt,-9.9,C=C=CC(OCC1CCCO1)=C(C)CC1(C2CC(NCCN(C=C)CC=O)C2)C=CN1
out_20542_EGFR.pdbqt,-9.4,O=C1C2=NNC3=C(C2)C(=COCCC(F)=CC3)CC=CNCCC2CCN1CC2
out_20544_EGFR.pdbqt,-8.5,Nc1ncnc2c1C(=CC=CCOCc1ccccc1)CN2C1CC(CN2CCC2)C1
out_20545_EGFR.pdbqt,-7.7,NC1=NC=NC2(CC(CN=P-CCF)C2)n2cc(CC=C=S)c1c2
out_20546_EGFR.pdbqt,-9.0,CC1CNC1C1B2CC1n1cc(c3c(N)ncnc31)C=CC=CC2OCc1ccccc1
out_20547_EGFR.pdbqt,-8.5,CC1(CC=CC=CC2=C(N)CC=CC2)CC(CNCCCBr)Nc2ncncc21
out_20548_EGFR.pdbqt,-9.1,Nc1ncnc2c1c(CC=C1C=CCC=CCCO1)cn2C1CC(CN2CCC2)C1
out_20550_EGFR.pdbqt,-9.3,C=C=CC=C(C)OCC=CC=C1NC2CCCNCCCC2c2ncnc(N)c2C1=C
out_20551_EGFR.pdbqt,-9.3,CC1CC(N(C#N)C=CC#CC=CCOCc2ccccc2)CC2CCN12
out_20552_EGFR.pdbqt,-6.4,CC1=CCc2c(NC=N)cn(C3CC3CN3CCC3)c2C1OCc1ccccc1C
out_20553_EGFR.pdbqt,-9.4,CCC=NCC1CC2C1N=CC(O)c1cn2cc1-c1cccc(Cc2ccccc2)c1
out_20554_EGFR.pdbqt,-9.5,Nc1ncnc2c1c(C1=CC=CC3=CC(C=C3)OC=C1)cn2C1CC(CN2CCC2)C1
out_20555_EGFR.pdbqt,-7.6,C1#CC(C=CN2CCCCNCCC2C=CC=NCOc2ccccc2)=CC1
out_20556_EGFR.pdbqt,-10.3,CC=CC=CCCOc1cccc(C2c3c(N)ncnc3N2C2CC(CN3CCC3)C2)c1
out_20557_EGFR.pdbqt,-8.5,O=C(CNc1c2cccc1C2)NCC=CC=C1C=CC1=O
out_20558_EGFR.pdbqt,-9.0,CC=CN-N=C=C1CC=C(C2=CC=C(C(C)=O)C=C(OC)N2)N1
out_20559_EGFR.pdbqt,-9.0,CC=CC=C1C=C(C(=O)Nc2cccc(C(C)=O)c2)NC1
out_20560_EGFR.pdbqt,-10.2,CC(=O)c1cccc2c1CC1C=CCCN1CC(=O)N2
out_20561_EGFR.pdbqt,-8.3,Cc1cccc(C(C)(OON)C2=CC=C3C=CC=C32)c1
out_20562_EGFR.pdbqt,-8.2,C=C(NC=C1C=CC=CS1)C(=O)Nc1cccc(C(C)=O)c1
out_20563_EGFR.pdbqt,-8.5,CCc1cccc(NPP-C2=C3C=C(C)CC=C3NOO2)c1
out_20564_EGFR.pdbqt,-8.5,O=CCc1cccc(NPCC2=CC3=CCC=C(N3)N2)c1
out_20565_EGFR.pdbqt,-8.5,CC(=O)S-1=CC2=CC=CC2C(=O)CN1c1ccccc1
out_20566_EGFR.pdbqt,-7.5,CON1C2=CC=CCC2=CC1NCC=CC=S-C(C)=O
out_20567_EGFR.pdbqt,-7.9,NC(=CC=CC=S)CC=C(O)N1C=CC=C(CC=O)S1
out_20568_EGFR.pdbqt,-8.2,C=C=CC=C1CC=C(C(=O)NC2=C=C=C(C(C)=O)C=C2)N1
out_20569_EGFR.pdbqt,-7.3,C=CC=C1C=C(C(N)=O)SC=C1c1ccc(C(C)=O)cc1
out_20570_EGFR.pdbqt,-9.3,CC(=O)c1ccc(NPC2=Cc3c(C)cccc32)c(O)c1
out_20571_EGFR.pdbqt,-8.1,CC=CC=CNC(=CCC)PNCC=CCN-C(C)=O
out_20572_EGFR.pdbqt,-8.3,CC=C1CC(CI)=CC=CCNC(=O)C=C2CC(=C=P-1)N2
out_20573_EGFR.pdbqt,-7.3,O=C(Nc1cccc(C(=O)c2ccccc2)c1)C1=CCON1
out_20574_EGFR.pdbqt,-7.7,CC=COC=C1CC(=CC(=O)Nc2bc(C(=O)c3ccccc3)ccc2)N1
out_20575_EGFR.pdbqt,-8.8,CC(ONc1cccc(C(=O)c2ccccc2)c1)C(N)=Cc1ccccc1
out_20576_EGFR.pdbqt,-7.6,CC#CCN=C(C=NC1(C)C=Cc2ccccc21)C(=O)c1ccccc1
out_20577_EGFR.pdbqt,-8.3,O=C1NC2=C=CC=C1CC=Cc1cccc3cc4n(c13)C24
out_20578_EGFR.pdbqt,-7.9,O=C(C1=CC=S=C(O)C1=CP1Cc2cc3ccccc3n21)c1ccccc1
out_20579_EGFR.pdbqt,-8.1,O=C(CNc1cccc(C(=O)S-c2ccccc2)c1)Nc1ccccc1
out_20580_EGFR.pdbqt,-7.2,OC1=CB-C2C=CCCC2=CNCC2=CC=CCC=C12
out_20581_EGFR.pdbqt,-7.9,C-c1c2cccc1C1C(=C)NC=C1C1=CCC(N)C(=CC(=O)NO2)C1
out_20582_EGFR.pdbqt,-7.8,COC=CC=CC(=O)c1cccc(NC2Cc3ccccc32)c1
out_20583_EGFR.pdbqt,-6.9,O=C(Nc1cccc(C(=O)c2ccccc2)c1)C1=CC2=CC=CC2N1
out_20584_EGFR.pdbqt,-8.3,C=CC1=C(O)C=CC2(CC=CCP2)CCNc2ccccc2CN1
out_20585_EGFR.pdbqt,-8.8,O=C(C1=CC=CN(CC2=C(c3ccccc3)N2)C1)c1ccccc1
out_20586_EGFR.pdbqt,-6.2,CNC1=CC=CCC1=C(O)Nc1cccc(C(=O)c2ccccc2)c1
out_20587_EGFR.pdbqt,-9.0,CCc1ccccc1NCCNc1cccc(CC=CCO)c1
out_20588_EGFR.pdbqt,-8.4,NC1=C2C=C(Cc3cccc(N(O)c4ccccc4)c3O)C2CC=C1
out_20589_EGFR.pdbqt,-8.4,NCC=CC=CC(=O)c1ccc(NC(=O)C2=CC3C=CC2=C3)cc1
out_20593_EGFR.pdbqt,-7.8,C=CC=C=CC(=O)Bc1cccn(C(=C)C2NC=C3C=CC=C32)c1=O
out_20594_EGFR.pdbqt,-9.0,CC=CC=CC(=O)C=C1C=CC(Sc2cc3ccccc3n2O)=C1
out_20595_EGFR.pdbqt,-7.0,NC1=C2C=C(CC=C1)C2N1C=CC(C(=O)C=CCC=CO)=CC1
out_20596_EGFR.pdbqt,-8.1,C=CC=CC=C(C)C1C2C=CCN1C2C(=CC)OONC=O
out_20597_EGFR.pdbqt,-8.5,O=C(Nc1ccc(NC2CC=CC=CC#CN2O)cc1)c1ccccc1
out_20598_EGFR.pdbqt,-8.7,C#CC=CC=CC=CC(=O)NC(C#C)=CCC(=O)c1ccccc1
out_20599_EGFR.pdbqt,-7.9,NC1C2=CCC2=CC=CCC2=CC(c3ccccc3OO)=CN1C2
out_20600_EGFR.pdbqt,-7.4,CPC(=O)CC=C1CC=CC=C(C)C=CP-C2=C(NCC=C2)C(=O)N1
out_20601_EGFR.pdbqt,-8.1,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)C1=CC=CC=CC=C=C1
out_20602_EGFR.pdbqt,-7.2,C=CC=CC(=O)c1ccc(CN=C)cc1NC(=O)S-N
out_20603_EGFR.pdbqt,-7.8,C=CC=CC=CC(=O)Pc1ccc(NB-C(=O)C2=C3C=C32)cc1
out_20604_EGFR.pdbqt,-8.8,C#CC=CC=CNCC(=O)NC(C#C)=CC=CC(=O)c1ccccc1
out_20605_EGFR.pdbqt,-8.3,C=CC=CC=C1C=C=C(CC)C(=O)C(C=C)=CC=CNC1=O
out_20606_EGFR.pdbqt,-7.7,CC(O)P-1=S-C(N)C(CNC(=O)C2=Cc3ccccc32)=CC1
out_20607_EGFR.pdbqt,-8.0,CC(O)C1=CC=CCNC(=O)C12B=Cc1cccc2c1
out_20608_EGFR.pdbqt,-9.4,CC(O)c1cccc(C(N)n2ncc3ccccc32)c1
out_20609_EGFR.pdbqt,-7.8,CCc1cccc(NC2(O)C=C=CC=CC=CN2O)c1
out_20610_EGFR.pdbqt,-9.2,NC1CC=CC=C1C=CC(=O)Nc1cccc(CCO)c1
out_20611_EGFR.pdbqt,-8.3,CC(ONc1cccc(C(C)O)c1)C(N)=Cc1ccccc1
out_20613_EGFR.pdbqt,-8.2,C=C(Nc1ccc(COC=O)cc1)C1Nc2ccccc21
out_20614_EGFR.pdbqt,-8.9,COCCC1=C=C(NC(=O)C2=CC3=CNCC3C2)C=C1
out_20615_EGFR.pdbqt,-8.3,Cc1cc(NC(=O)CN2C=C3NC=CC=C3C2)ccc1C(C)O
out_20616_EGFR.pdbqt,-9.7,C=C=CC=CCN-PC(=CC=CC=CC=CN(O)CC)C(C)O
out_20617_EGFR.pdbqt,-7.6,COCC=CC=C1CC=C(NC2=C=CCOC=C2)CN1
out_20618_EGFR.pdbqt,-7.8,C=C=CC=C1CC=C(CNC2=CC=C(C(C)O)C=CO2)N1
out_20619_EGFR.pdbqt,-9.0,CC1=C=C(C(C)ON(O)CN2C=C3C-C=CC=C3C2)C1
out_20620_EGFR.pdbqt,-7.3,CCCC=CC1NC(C=C2C(N)=CC=CC2O)=CC1O
out_20621_EGFR.pdbqt,-8.3,CC(NC=S-1=CC=C(CO)C=C1)C(=O)Nc1ccccc1
out_20622_EGFR.pdbqt,-7.1,CC(O)C1=CC=CNC2=CC=CCC2=CC(=O)NC=C1
out_20624_EGFR.pdbqt,-8.1,CC(O)c1ccc(NC2=C(O)C3=CCC=CN3C2)cc1
out_20625_EGFR.pdbqt,-8.2,B#CC=C(N)CC=CC(=O)NC1C=CCC(O)(c2ccccc2)C1
out_20626_EGFR.pdbqt,-7.5,NC(=CC=CF)CC=CSCNc1cccc(C(O)c2c#b-ccc2)c1
out_20627_EGFR.pdbqt,-8.1,CC=CCS-1#CC=C(C(=O)Nc2cccc(C(O)c3ccccc3)c2)N1C
out_20628_EGFR.pdbqt,-8.1,OC1=C(NC2C=CC(C(O)c3ccccc3)=C2)CN2CCC=CC12
out_20629_EGFR.pdbqt,-7.5,CCC1=C2C=CC(NC2)Nc2cc(COCC=CCC#N)cc1c2
out_20630_EGFR.pdbqt,-8.6,C-C(O)(CC=CC=C1COCN1C)NCC1=C(CC=O)P-C=CC1
out_20631_EGFR.pdbqt,-8.8,CC1=CC=CCN1CC(=O)Nc1cccc(C(O)c2ccccc2)c1
out_20634_EGFR.pdbqt,-9.0,O=C1CC=Cc2ccccc2C(O)NC1C1NC2=CC=C21
out_20635_EGFR.pdbqt,-7.2,CC1=C(C23CC=CC=C2N3)NCC=C1c1ccccc1OO
out_20636_EGFR.pdbqt,-7.9,OON1C2C=CCC=C2CN1C1=C(c2ccccc2)CCC=C1
out_20637_EGFR.pdbqt,-8.8,COON1C2=CC(C)=CC=CCC1(CCl)C=CC=C(C)NCBS2
out_20638_EGFR.pdbqt,-8.5,OC1Nc2c(CNc3cccc(C(O)c4ccccc4)c3)cccc21
out_20639_EGFR.pdbqt,-8.5,O=C(Nc1cccc(C(O)c2ccccc2)c1)C1=CC2=NC=CCN12
out_20640_EGFR.pdbqt,-8.6,O=C(Nc1ccc(C(O)c2ccccc2)cc1)C1=C=C2CC=CC=C2N1
out_20641_EGFR.pdbqt,-8.3,NC=CC=CC=CN1C=CC=CCCC=CC=CCC=C1C=O
out_20642_EGFR.pdbqt,-8.0,CCC=C=CC=CCc1ccc(NC(=O)C2=C=CC=CN2)cc1
out_20643_EGFR.pdbqt,-8.0,O=C(Nc1ccc(C(O)c2ccccc2)cc1)C1=CC=CC=CN1
out_20644_EGFR.pdbqt,-8.2,CC1CC=CCC(c2ccc(NC(=O)C3=CC4=CCN3C4)cc2)O1
out_20645_EGFR.pdbqt,-8.2,C=CC=CCC=CCCOCC(C=C)=CC=CNC(=O)C1=CC2C=C2N1
out_20646_EGFR.pdbqt,-8.7,C=C(CC=C=CCO)C1C=C(NC(=O)CN2C=CC=C=C2CC)C1
out_20647_EGFR.pdbqt,-7.8,CC1=CC(C2C=CC(NC3(N)Cc4ccccc43)=C2)C=CC=C1
out_20648_EGFR.pdbqt,-8.9,NC1C=C2CNC(=O)C=CCC=CC=CC(C2)OC1c1ccccc1
out_20650_EGFR.pdbqt,-7.9,Nc1ccccc1C=CC(=O)Nc1ccc(C(O)c2ccccc2)cc1
out_20651_EGFR.pdbqt,-6.5,C#CC(=CC=CNC(=C)C(=O)NC1C=CC=C1)C(O)c1ccccc1
out_20652_EGFR.pdbqt,-7.9,CC1=CCN=NCN-C(=O)NC(=CC=C(C)C(O)c2ccccc2)C=C1
out_20653_EGFR.pdbqt,-8.9,C=CC1=CC=C=CC1C(O)=CC=CNC(=C)C1=CC=CC1
out_20654_EGFR.pdbqt,-6.9,O=C1C=CC=CCOC2(C=C=CC=C2)c2ccccc2NC1
out_20655_EGFR.pdbqt,-8.5,NCOC=C=C(F)C1=C2CC(=C3C(C(=O)C4COC(=O)N4)=C23)NC1
out_20656_EGFR.pdbqt,-7.9,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C1COC(F)N1
out_20657_EGFR.pdbqt,-7.3,CC=C(F)C(Cl)=CB=C=C1C=C(NC(=O)C2COC(=O)N2)C(OC)=CC1=NC=N
out_20658_EGFR.pdbqt,-7.3,O=C1NC(C(=O)C=CC=CNc2ccc(F)c(Cl)c2)CO1
out_20659_EGFR.pdbqt,-7.7,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(O)C1SOC(=O)N1O
out_20660_EGFR.pdbqt,-7.5,COC#Cc1ncnc(Nc2ccc(F)c(Cl)c2)c1C=CNC(=O)CCOCC(N)=O
out_20661_EGFR.pdbqt,-7.2,CNC(=O)OC1CNC2=C(OC)C(=CC(=CNc3ccc(N)c(F)c3)C2)N1
out_20662_EGFR.pdbqt,-8.2,O=C1NC(C(=O)N=P2=Cc3c(ncnc3Nc3ccc(F)c(Cl)c3)B-C2)CO1
out_20663_EGFR.pdbqt,-7.8,COC1=CCC(=C(Cl)NCC2=C(F)C=C=NC2)C=C1CNC(=O)C1COC(=O)N1
out_20664_EGFR.pdbqt,-8.3,CC1OOCN1CCNC1=CC2=C(N3C=CC=C(N)C3Cl)CN=COC1=CC2
out_20665_EGFR.pdbqt,-8.0,CC(COC(N)=O)C1=C2C1=CCC2=C(CC=C(Cl)CF)N=CN
