Formula,FW,DSSTox_CID,SR-HSE,SMILES,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
C10H14,134.2182,9124,0,Cc1cc(C)c(C)cc1C,0,0,,0,0,0,0,0,0,0,0
C9H13N,135.2062,1398,0,Cc1cc(C)c(N)cc1C,0,0,0,0,0,0,0,0,0,0,0
C9H12O,136.191,27184,0,Cc1cc(C)c(C)c(O)c1,0,0,0,0,0,1,0,0,0,0,0
C6H10N2O,126.1564,12513,0,Cc1cc(C)n(CO)n1,0,0,0,0,0,0,0,0,0,0,0
C7H7ClO,142.5829,2510,0,Cc1cc(Cl)ccc1O,0,0,0,0,0,1,0,0,0,0,0
C7H9N,107.1531,6792,0,Cc1cccc(N)c1,0,0,0,0,0,0,0,0,0,0,0
C7H9N,107.1531,6792,0,Cc1cccc(N)c1,0,0,0,0,0,0,0,0,0,0,0
C8H10O,122.1644,4062,0,Cc1ccc(O)cc1C,0,0,0,0,0,0,0,0,0,0,0
C14H22O,206.3239,27042,0,CC(=O)/C=C/C1C(C)=CCC(C)C1(C)C,0,0,0,0,0,0,0,0,0,0,0
C8H10,106.165,1868,0,Cc1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H10O3S,186.2282,21641,0,Cc1ccc(C)c(S(=O)(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0
C11H16,148.2447,4704,0,Cc1ccc(C(C)(C)C)cc1,0,0,0,0,0,0,0,0,0,0,0
C10H14,134.2182,6645,0,Cc1ccc(C(C)C)cc1,0,0,0,0,0,0,0,0,0,0,0
C10H14O,150.2176,4890,0,Cc1ccc(C(C)(C)O)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H8O2,136.1479,1618,0,Cc1ccc(C(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0
C7H6N2O4,182.1335,529,0,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,0,,0,0,0,0,0,0,0,0
C18H22,238.3673,9223,0,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,0,0,,0,0,0,0,0,0,0,0
C8H10O,122.1644,1864,0,Cc1ccc(O)c(C)c1,0,0,0,0,0,0,0,0,0,0,0
C10H13N,147.2169,27444,0,Cc1ccc2c(c1)CCCN2,0,0,0,0,1,0,0,0,0,0,0
C12H17NO,191.2695,1995,0,CCN(CC)C(=O)c1cccc(C)c1,0,0,,0,0,0,0,0,0,0,0
C10H9N,143.1852,888,0,Cc1cccc2cccnc12,0,0,0,0,0,0,0,0,0,0,0
C7H8O,108.1378,1808,0,Cc1ccccc1O,0,0,0,0,0,0,0,0,0,0,0
C8H12N2,136.1943,27070,0,Cc1nc(C)c(C)nc1C,0,0,0,0,0,0,0,0,0,0,0
C4H6N2,82.1038,2107,0,Cc1ncc[nH]1,0,0,0,0,1,0,0,0,0,0,0
C31H49N5O4,555.7519,28495,0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,0,0,0,0,0,0,0,0,0,0,0
C10H16,136.234,9290,0,CC1=CC[C@H]2C[C@@H]1C2(C)C,0,0,,0,0,0,0,0,0,0,0
C11H15O3P,226.2088,24646,0,CC1(C)COP(Oc2ccccc2)OC1,0,0,,0,0,0,0,0,0,0,0
C13H19ClN2O5S2,382.8834,28770,0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0
C15H24O,220.3505,27168,0,CC1(C)C2CCC3(C2)[C@H]1C(=O)CCC3(C)C,0,0,,0,0,0,0,0,0,0,0
C5H10O,86.1323,1820,0,CCC(=O)CC,0,0,0,0,0,0,0,0,0,0,0
C6H12O,100.1589,1608,0,CCCC(=O)CC,0,0,0,0,0,0,1,0,0,0,0
C8H16O,128.212,21954,0,CCCCCC(=O)CC,0,0,0,0,0,0,0,0,0,0,0
C4H8O2,88.1051,7201,0,CCC(=O)OC,0,0,0,0,0,0,0,0,0,0,0
C11H14O2,178.2277,27091,0,CCC(=O)OC(C)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C11H14O3,194.2271,27203,0,CCC(=O)OCCOc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C10H22O,158.2811,9110,0,CCC(C)(O)CCCC(C)C,0,0,0,0,0,0,0,0,0,0,0
C6H12O2,116.1583,21418,0,CCC(CC)C(=O)O,0,0,0,0,0,0,0,0,0,0,0
C6H12O,100.1589,29339,0,CCC(C=O)CC,0,0,0,0,0,0,0,0,0,0,0
C8H16O,128.212,5291,0,CCCCC(C=O)CC,0,0,0,0,0,0,0,0,0,0,0
C24H38O4,390.5561,7625,0,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0,0,0,0,0,0,0,0,0,0,0
C4H8Cl2,127.0123,7244,0,CCC(Cl)CCl,0,0,0,0,0,0,0,0,0,0,0
C5H12O2,104.1476,24897,0,CCC(CO)CO,0,0,0,0,0,0,0,0,0,0,0
C6H12O,100.1589,27062,0,CCC/C=C/CO,0,0,0,0,0,0,0,0,0,0,0
C3H6O,58.0791,1658,0,CCC=O,0,0,0,0,0,0,0,0,0,0,0
C8H10,106.165,596,0,CCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C10H17N2O4PS,292.2917,21964,0,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,0,0,0,0,0,0,0,0,0,0,0
C9H16O,140.2227,28173,0,CCCC1CCC(=O)CC1,0,0,0,0,0,0,0,0,0,0,0
C8H14O2,142.1956,27164,0,CCCC1CCCC(=O)O1,0,0,,0,0,0,0,1,0,0,0
C6H14,86.1754,1917,0,CCCCCC,0,0,0,0,0,0,0,0,0,0,0
C6H12O2,116.1583,1607,0,CCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0
C7H14O2,130.1849,1600,0,CCCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0
C7H14O,114.1855,1597,0,CCCCCCC=O,0,0,0,0,0,0,0,0,0,0,0
C9H18O,142.2386,1639,0,CCCCCCCCC=O,0,0,0,0,0,0,0,0,0,0,0
C11H22O,170.2918,1688,0,CCCCCCCCCCC=O,0,0,0,0,0,0,1,0,0,0,0
C17H36,240.4677,27061,0,CCCCCCCCCCCCCCCCC,0,0,0,0,0,0,1,0,0,0,0
C14H29Cl,232.8331,7471,0,CCCCCCCCCCCCCCCl,0,0,0,0,0,0,0,0,0,0,0
C13H28O,200.3608,1947,0,CCCCCCCCCCCCCO,0,0,,0,0,0,0,0,0,0,0
C10H21Cl,176.7267,7352,0,CCCCCCCCCCCl,0,0,0,0,0,0,0,0,0,0,0
C11H24O,172.3077,6915,0,CCCCCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0
C10H22O,158.2811,1946,0,CCCCCCCCCCO,0,0,1,0,0,0,0,0,0,0,0
C8H18O,130.2279,1940,0,CCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0
C10H22S,174.3467,24662,0,CCCCCCCCSCC,0,0,0,0,0,0,0,0,0,0,0
C7H16O,116.2013,1937,0,CCCCCCCO,0,0,0,0,0,0,0,0,0,0,0
C5H11NO2,117.1463,4522,0,CCCCCON=O,0,0,0,0,0,0,0,0,0,0,0
C10H22S,174.3467,22266,0,CCCCCSCCCCC,0,0,0,0,0,0,0,0,0,0,0
C12H27N,185.3495,6183,0,CCCCN(CCCC)CCCC,0,0,0,0,0,0,0,0,0,0,0
C9H20N2O,172.2679,22188,0,CCCCNC(=O)NCCCC,0,0,0,0,0,0,0,0,0,0,0
C10H15N,149.2328,24370,0,CCCCNc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C4H9ClO2S,156.6311,24883,0,CCCCS(=O)(=O)Cl,0,0,0,0,0,0,0,0,0,0,0
C12H27OPS3,314.5109,4174,0,CCCCSP(=O)(SCCCC)SCCCC,0,0,0,0,0,0,0,0,0,0,0
C5H12O2,104.1476,7500,0,CCCOCCO,0,0,0,0,0,0,0,0,0,0,0
C7H16O3,148.2001,7639,0,CCCOCCOCCO,0,0,0,0,0,0,0,0,0,0,0
C11H17NO,179.2588,1801,0,CCN(CCO)c1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,0
C9H21N3,171.2831,12511,0,CCN1CN(CC)CN(CC)C1,0,0,0,0,0,0,0,0,0,0,0
C12H16N2O3,236.267,21756,0,CCNC(=O)C(C)OC(=O)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C9H13N,135.2062,1848,0,CCNc1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,0
C8H11N,121.1796,5271,0,CCNc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C4H11NO,89.1362,1922,0,CCNCCO,0,0,0,0,0,0,1,0,0,0,0
C12H20O3Si,240.3709,24462,0,CCO[Si](OCC)(OCC)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C9H19NO3Si,217.3376,7334,0,CCO[Si](CCC#N)(OCC)OCC,0,0,0,0,0,0,0,0,0,0,0
C9H23NO3Si,221.3693,7333,0,CCO[Si](CCCN)(OCC)OCC,0,0,0,0,0,0,0,0,0,0,0
C9H10O3,166.1739,1968,0,CCOc1cc(C=O)ccc1O,0,0,0,0,0,0,0,0,0,0,0
C10H14O2,166.217,18798,0,CCOc1ccccc1OCC,0,0,0,0,0,0,0,0,0,0,0
C4H10O2,90.121,4087,0,CCOCCO,0,0,0,0,0,0,0,0,0,0,0
C6H15O4P,182.1547,6228,0,CCOP(=O)(OCC)OCC,0,0,0,0,1,0,0,0,0,0,0
C6H15O3P,166.1553,6991,0,CCOP(OCC)OCC,0,0,0,0,0,0,0,0,0,0,0
C7H17O2PS3,260.3774,12459,0,CCOP(=S)(OCC)SCSCC,0,0,,0,0,0,1,0,0,0,0
C18H24ClN5O2,377.8685 (341.4075+36.4609),28795,0,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C.Cl,0,0,0,0,0,0,0,0,0,0,0
C11H16ClNO3,245.7026 (209.2417+36.4609),28816,0,COc1cc(CC(C)N)cc2c1OCO2.Cl,0,0,0,0,0,0,0,0,0,0,0
C11H16ClNO2,229.7032 (193.2423+36.4609),28819,1,CNC(C)Cc1ccc2c(c1)OCO2.Cl,0,0,0,0,0,0,0,0,0,0,0
C20H26ClN5O7S2,548.0327 (36.4609+511.5718),28516,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1.Cl,0,0,0,0,0,0,0,0,0,0,0
C7H9Cl2N,178.0591 (141.5981+36.4609),288,1,Cc1cc(Cl)ccc1N.Cl,0,0,0,0,1,0,0,0,0,0,0
C7H9Cl2N,178.0591 (141.5981+36.4609),288,0,Cc1cc(Cl)ccc1N.Cl,0,0,0,0,1,0,0,0,0,0,0
C7H10ClN,143.6140 (107.1531+36.4609),1363,0,Cc1cccc(N)c1.Cl,0,0,,0,1,0,0,0,0,0,0
C8H12ClN,157.6406 (121.1796+36.4609),1448,0,Cc1ccc(N)c(C)c1.Cl,0,0,0,0,1,0,0,0,0,0,0
C21H33ClN6O3,452.9781 (416.5172+36.4609),28853,0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,0,0,,0,0,0,0,0,0,0,0
C10H21Cl2N3OS,302.2642 (211.3271+36.4609+36.4609+18.0153),24227,0,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl.O,0,0,0,0,0,0,0,0,0,0,0
C10H14Cl2N2,233.1376 (196.6766+36.4609),24811,0,Cc1cc(Cl)ccc1/N=C/N(C)C.Cl,0,0,0,0,0,0,0,0,0,0,0
C3H10ClN,95.5712 (36.4609+59.1103),7229,0,CN(C)C.Cl,0,0,0,0,0,0,0,0,0,0,0
C11H18ClNO3,247.7185 (211.2576+36.4609),28805,0,COc1cc(CCN)cc(OC)c1OC.Cl,0,0,1,0,0,0,0,0,0,0,0
C12H17ClF3N,267.7183 (231.2573+36.4609),28798,0,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1.Cl,0,0,0,0,0,0,0,0,0,0,0
C7H10ClNO,159.6134 (123.1525+36.4609),93,0,COc1ccc(N)cc1.Cl,0,0,0,0,1,0,0,0,0,0,0
C18H27ClN4O6S,462.9482 (426.4872+36.4609),28719,0,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N.Cl,0,0,0,0,0,0,0,0,0,0,0
C5H10ClNO4,183.5902 (147.1293+36.4609),27155,0,Cl.N[C@@H](CCC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0
C17H28ClNO2,313.8627 (277.4018+36.4609),27397,0,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,0,0,0,0,0,0,0,0,0,0,0
C4H12ClNO3,157.5960 (36.4609+121.1350),24373,0,Cl.NC(CO)(CO)CO,0,0,,0,0,0,0,0,0,0,0
BaCl2,208.233,24508,0,Cl[Ba]Cl,0,0,0,0,0,1,0,0,0,0,0
Cl2Zn,136.315,15013,0,Cl[Zn]Cl,0,0,0,0,0,0,0,0,0,0,0
C4H7ClOS,138.6158,5963,0,CCCSC(=O)Cl,0,0,0,0,0,0,0,0,0,0,0
C9H18Cl3O4P,327.5696,7615,0,CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,0,0,0,0,0,0,0,0,0,0,0
C2HCl3O2,163.3871,1378,0,O=C(O)C(Cl)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
CCl4,153.8227,250,0,ClC(Cl)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C2Cl4F2,203.8302,6091,0,FC(Cl)(Cl)C(F)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C8H11Cl2NO,208.085,7997,0,C=CCN(CC=C)C(=O)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C8H11Cl2NO,208.085,7997,0,C=CCN(CC=C)C(=O)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C10H15Cl2NO2,252.1376,24575,0,O=C(C(Cl)Cl)N1CCOC12CCCCC2,0,1,0,0,0,0,0,0,0,0,0
C2H2Cl2O2,128.9421,428,0,O=C(O)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C3H4Cl2O,126.9693,1576,0,CC(=O)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C2H2Cl4,167.8493,1318,0,ClC(Cl)C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C3Cl4,177.8441,1660,0,ClC1=C(Cl)C1(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C7H3Cl3O2,225.4565,20296,0,O=C(O)c1c(Cl)ccc(Cl)c1Cl,0,0,0,0,1,0,0,0,0,0,0
C8Cl6O2,340.8024,7302,0,O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,0,0,0,0,0,0,0,0,0,0,0
C6H3Cl2NO2,191.9995,4997,0,O=[N+]([O-])c1cccc(Cl)c1Cl,0,0,0,0,0,0,0,0,0,0,0
C5Cl5N,251.3252,2179,0,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,0,1,0,0,0,0,0,0,0,1,0
C6H2Cl3NO2,226.4446,6203,0,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,0,1,0,0,0,0,0,0,0,0,0
C17H25ClO3,312.8316,14698,0,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0,0,0,0,0,0,0,0,0,0,0
C12H11Cl2NO,256.1278,420,0,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,0,0,0,0,0,0,0,0,0,0,0
C13H11Cl2NO2,284.1379,13923,0,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0,0,0,0,0,0,0,0,0,0,0
C12H11Cl2N3O2,300.1406,21613,0,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0
C9H8Cl2O3,235.064,440,0,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0,0,,0,0,0,0,0,0,0,0
C11H12Cl2O3,263.1172,445,0,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0,0,0,0,0,0,0,0,0,0,0
C9H9ClO3,200.619,14232,0,CC(Oc1cccc(Cl)c1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0
C14H17Cl3O4,355.6414,21328,0,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,0,0,0,0,0,0,0,0,0,0,0
C6H3Cl2NO2,191.9995,4999,0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0,0,0,0,1,0,0,0,0,0,0
C7H4Cl2O2,191.0115,4980,0,O=C(O)c1ccc(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0
C13H17ClO,224.7265,8300,0,CC(C)(C)C(=O)CCc1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0
C6H4Cl2,147.002,431,0,Clc1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H10Cl2N2O3,253.0826 (191.9995+61.0831),12582,0,NCCO.O=C(O)c1nc(Cl)ccc1Cl,0,0,0,0,0,0,0,0,0,0,0
C8H7ClO3,186.5924,14282,0,O=C(O)COc1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H7ClO2,170.593,24701,0,COC(=O)c1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0
C10H9ClN4S,252.7233,14961,0,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,0,0,,0,0,0,0,0,0,0,0
C3H6ClNO2,123.5382,21412,0,O=C(CCl)NCO,0,1,0,0,0,0,0,0,0,0,0
C9H18Cl3O4P,327.5696,6259,0,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,0,0,0,0,0,0,0,0,0,0
C3H5ClO,92.5242,566,0,ClCC1CO1,0,0,0,0,0,0,0,0,0,0,0
C2H4Cl2,98.9592,438,0,ClCCCl,0,0,0,0,0,0,0,0,0,0,0
C2H5ClO,80.5135,1877,0,OCCCl,0,0,0,0,0,0,0,0,0,0,0
C5H10Cl2O2,173.0377,3917,0,ClCCOCOCCCl,0,0,0,0,0,0,0,0,0,0,0
C6H12Cl3O4P,285.4898,1411,0,O=P(OCCCl)(OCCCl)OCCCl,0,0,,0,0,0,0,0,0,0,0
C2H6ClO3P,144.494,4085,0,O=P(O)(O)CCCl,0,0,0,0,0,0,0,0,0,0,0
C2H6ClO3P,144.494,4085,0,O=P(O)(O)CCCl,0,0,0,0,0,0,0,0,0,0,0
C2H5Cl2O2P,162.9397,7407,0,CCOP(=O)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0
C8H17ClO2S,212.7374,7658,0,CCCCCCCCS(=O)(=O)Cl,0,1,0,0,0,0,0,0,0,0,0
C7H15NO,129.2001,5063,0,CCCCC(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0
C10H21NO,171.2798,7364,0,CCCCCCCC(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0
C12H25NO,199.333,7764,0,CCCCCCCCCC(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0
C3H7NO,73.0938,515,0,CN(C)C=O,0,0,0,0,0,0,0,0,0,0,0
C8H11N,121.1796,507,0,CN(C)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C7H13NO4S3,271.3774 (181.3425+90.0349),27036,0,CN(C)C1CSSSC1.O=C(O)C(=O)O,0,1,,0,0,0,0,0,0,0,0
C10H23N,157.2963,16299,0,CCCCCCCCN(C)C,0,0,0,0,0,0,0,0,0,0,0
C9H18N2O,170.252,20154,0,C=C(C)C(=O)NCCCN(C)C,0,0,0,0,0,0,0,0,0,0,0
C6H18N3OP,179.2004,694,0,CN(C)P(=O)(N(C)C)N(C)C,0,0,0,0,0,0,0,0,0,0,0
C19H14F3NO,329.3158,4107,0,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0,0,0,0,0,0,0,0,0,0,0
C10H14N2,162.2316,930,0,CN1CCC[C@H]1c1cccnc1,0,0,0,0,0,0,0,0,0,0,0
C3H8N2O,88.1084,5156,0,CNC(=O)NC,0,0,0,0,0,0,0,0,0,0,0
C12H15NO3,221.2524,249,0,CNC(=O)Oc1cccc2c1OC(C)(C)C2,0,0,0,0,0,0,0,0,0,0,0
C12H15NO3,221.2524,249,0,CNC(=O)Oc1cccc2c1OC(C)(C)C2,0,0,0,0,0,0,1,0,0,0,0
C3H8N2S,104.174,22191,0,CNC(=S)NC,0,0,0,0,0,0,0,0,0,0,0
C9H21N,143.2697,24619,0,CCCCCCCCNC,0,0,0,0,0,0,0,0,0,0,0
C10H20O5Si,248.3483,9237,0,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,0,0,0,0,0,0,0,0,0,0,0
C8H8O2,136.1479,5572,0,COC(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C6H10O4,146.1412,5152,0,COC(=O)CCC(=O)OC,0,0,0,0,0,0,0,0,0,0,0
C12H16N2O5,268.2658,5689,0,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0,0,,1,0,1,0,0,0,0,0
C22H35NO7,425.5158,28764,0,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,0,0,0,0,0,0,0,0,0,0,0
C12H14O4,222.2372,27201,0,COc1cc(C=O)ccc1OC(=O)C(C)C,0,0,0,0,0,0,0,0,0,0,0
C9H10O3,166.1739,6285,0,COc1ccc(C=O)cc1OC,0,0,0,0,0,0,1,0,0,0,0
C23H26N2O4,394.4635,4662,0,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,0,0,0,0,0,0,0,0,0,0,0
C18H26O3,290.3972,28119,0,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H8O2,136.1479,6997,0,COc1ccc(C=O)cc1,0,0,0,0,0,0,0,0,0,0,0
C9H10O2,150.1745,24347,0,COc1ccc(C(C)=O)cc1,0,0,0,0,0,0,1,0,0,0,0
C9H12O2,152.1904,21518,0,COc1ccc(CCO)cc1,0,0,0,0,0,0,0,0,0,0,0
C8H9ClO,156.6095,21507,0,COc1ccc(Cl)cc1C,0,0,0,0,0,0,0,0,0,0,0
C18H21NO3,299.3642,341,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1,1,0,0,0,0,0,0,0,0,0
C9H10O4,182.1733,26999,0,COc1cccc(OC)c1C(=O)O,0,0,0,0,0,0,0,0,0,0,0
C9H10O3,166.1739,27087,0,COC(=O)c1ccccc1OC,0,0,0,0,0,0,0,0,0,0,0
C11H13NO3,207.2258,6558,0,COc1ccccc1NC(=O)CC(C)=O,0,0,0,0,1,0,0,0,0,0,0
C8H18O3,162.2267,22327,0,COCCCOCCCOC,0,0,0,0,0,0,0,0,0,0,0
C8H18O4,178.2261,6224,0,COCCOCCOCCOC,0,0,0,0,0,0,0,0,0,0,0
C3H9O3P,124.0755,494,0,COP(C)(=O)OC,0,0,0,0,0,0,0,0,0,0,0
CH4O3S,96.1057,6422,0,CS(=O)(=O)O,0,0,0,0,0,0,0,0,0,0,0
C2H6OS,78.1334,1735,0,CS(C)=O,0,1,0,0,0,0,0,0,0,0,0
C2H6S2,94.199,5117,0,CSSC,0,0,0,0,0,0,0,0,0,0,0
C7H10BF4N,194.9656 (108.1605+86.8052),29135,0,CC[n+]1ccccc1.F[B-](F)(F)F,0,0,0,0,0,0,0,0,0,0,0
C3H2ClF5O,184.4924,562,0,FC(F)OC(F)(F)C(F)Cl,0,0,0,0,0,0,0,0,0,0,0
C10F22,538.0719,9059,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0
C10H5F17O,464.119,9904,0,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0
C12H9F13O2,432.1779,27558,0,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0
C3H2ClF5O,184.4924,752,0,FC(F)OC(Cl)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0
C7H6F3N,161.1244,4512,0,Nc1cccc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0
C7H3Cl2F3,214.9999,27935,0,FC(F)(F)c1ccc(Cl)cc1Cl,0,0,,0,0,0,0,0,0,0,0
C12H10Cl2F3NO,312.1151,21987,0,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,0,1,0,0,1,0,0,0,0,0,0
C11H22F3NO3S,305.3575 (156.2878+149.0697),29343,0,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,0,0,0,0,0,0,1,0,0,0,0
C10H8Cl2FNO3,280.0798,29338,0,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl,0,0,0,0,0,0,0,0,0,0,0
C9H10FNO2,183.1796,5332,0,NC(Cc1ccc(F)cc1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0
C19H19FO4,330.3502,28526,0,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0,0,0,0,0,0,0,0,0,0,0
C19H11F5N2O2,394.2949,21494,0,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,0,0,0,0,1,1,0,0,0,0,0
C12H9F2N5O2S,325.294,12615,0,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0,0,0,0,0,0,0,0,0,0,0
C2H4FNO,77.0577,14255,0,NC(=O)CF,0,0,0,0,0,0,0,0,0,0,0
C10H16N6S,252.3392,329,0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,0,0,0,0,0,0,0,0,0,0,0
C8H12N4,164.2077,6457,0,CC(C)(C#N)/N=N/C(C)(C)C#N,0,0,0,0,0,0,0,0,0,0,0
C7H12N2,124.1836,24488,0,N#CC1(N)CCCCC1,0,0,0,0,0,0,0,0,0,0,0
C12H9N3O,211.2194,3324,0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0,0,0,0,0,0,0,0,0,0,0
C17H11N5,285.3027,3202,0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0,0,1,0,0,0,0,0,0,0,0
C8H4N2,128.1308,9604,0,N#Cc1ccccc1C#N,0,0,,0,0,0,0,0,0,0,0
C6H4N2,104.1094,6665,0,N#Cc1cccnc1,0,0,0,0,0,0,0,0,0,0,0
C8H7N,117.1479,1492,0,N#CCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0
C5H10N2,98.1463,7432,0,CN(C)CCC#N,0,0,0,0,0,0,0,0,0,0,0
C4H5N3,95.1026,21580,0,N#CCNCC#N,0,0,0,0,0,0,0,0,0,0,0
C9H17NO2S,203.3018,4674,0,CCCCOCCOCCSC#N,0,0,0,0,0,0,0,0,0,0,0
C4H11N5,129.1636,3270,0,CN(C)C(=N)NC(=N)N,0,0,,0,0,0,0,0,0,0,0
